Date,USD_INR,,,,,
27-09-2023,83.181,,,,,
28-09-2023,83.15,,,,,
29-09-2023,83.03,,,,,
02-10-2023,83.174,,,,,
03-10-2023,83.214,,,,,
04-10-2023,83.25,,,,,
05-10-2023,83.2,,,,,
06-10-2023,83.118,,,,,
09-10-2023,83.254,,,,,
10-10-2023,83.162,,,,,
11-10-2023,83.16,,,,,
12-10-2023,83.29,,,,,
13-10-2023,83.255,,,,,
16-10-2023,83.19,,,,,
17-10-2023,83.24,,,,,
18-10-2023,83.29,,,,,
19-10-2023,83.097,,,,,
20-10-2023,83.15,,,,,
23-10-2023,83.071,,,,,
24-10-2023,83.01,,,,,
25-10-2023,83.14,,,,,
26-10-2023,83.243,,,,,
27-10-2023,83.265,,,,,
30-10-2023,83.25,,,,,
31-10-2023,83.256,,,,,
01-11-2023,83.237,,,,,
02-11-2023,83.234,,,,,
03-11-2023,83.14,,,,,
06-11-2023,83.218,,,,,
07-11-2023,83.23,,,,,
08-11-2023,83.213,,,,,
09-11-2023,83.315,,,,,
10-11-2023,83.309,,,,,
13-11-2023,83.18,,,,,
14-11-2023,82.973,,,,,
15-11-2023,83.188,,,,,
16-11-2023,83.152,,,,,
17-11-2023,83.244,,,,,
20-11-2023,83.317,,,,,
21-11-2023,83.308,,,,,
22-11-2023,83.287,,,,,
23-11-2023,83.305,,,,,
24-11-2023,83.34,,,,,
27-11-2023,83.33,,,,,
28-11-2023,83.34,,,,,
29-11-2023,83.352,,,,,
30-11-2023,83.357,,,,,
01-12-2023,83.26,,,,,
04-12-2023,83.426,,,,,
05-12-2023,83.32,,,,,
06-12-2023,83.332,,,,,
07-12-2023,83.343,,,,,
08-12-2023,83.425,,,,,
11-12-2023,83.35,,,,,
12-12-2023,83.396,,,,,
13-12-2023,83.35,,,,,
14-12-2023,83.307,,,,,
15-12-2023,83.02,,,,,
18-12-2023,83.144,,,,,
19-12-2023,83.106,,,,,
20-12-2023,83.139,,,,,
21-12-2023,83.214,,,,,
22-12-2023,83.166,,,,,
25-12-2023,83.164,,,,,
26-12-2023,83.158,,,,,
27-12-2023,83.263,,,,,
28-12-2023,83.169,,,,,
29-12-2023,83.19,,,,,
01-01-2024,83.238,,,,,
02-01-2024,83.27,,,,,
03-01-2024,83.282,,,,,
04-01-2024,83.243,,,,,
05-01-2024,83.103,,,,,
08-01-2024,83.045,,,,,
09-01-2024,83.109,,,,,
10-01-2024,83.023,,,,,
11-01-2024,83.063,,,,,
12-01-2024,82.857,,,,,
15-01-2024,82.827,,,,,
16-01-2024,83.084,,,,,
17-01-2024,83.182,,,,,
18-01-2024,83.165,,,,,
19-01-2024,83.086,,,,,
22-01-2024,83.1,,,,,
23-01-2024,83.15,,,,,
24-01-2024,83.13,,,,,
25-01-2024,83.144,,,,,
26-01-2024,83.115,,,,,
29-01-2024,83.134,,,,,
30-01-2024,83.12,,,,,
31-01-2024,83.095,,,,,
01-02-2024,82.947,,,,,
02-02-2024,82.999,,,,,
05-02-2024,83.036,,,,,
06-02-2024,83.062,,,,,
07-02-2024,82.977,,,,,
08-02-2024,82.978,,,,,
09-02-2024,83,,,,,
12-02-2024,82.97,,,,,
13-02-2024,83.098,,,,,
14-02-2024,83.034,,,,,
15-02-2024,82.988,,,,,
16-02-2024,83.013,,,,,
19-02-2024,83.026,,,,,
20-02-2024,82.89,,,,,
21-02-2024,82.93,,,,,
22-02-2024,82.837,,,,,
23-02-2024,82.859,,,,,
26-02-2024,82.846,,,,,
27-02-2024,82.877,,,,,
28-02-2024,82.9,,,,,
29-02-2024,82.9,,,,,
01-03-2024,82.841,,,,,
04-03-2024,82.911,,,,,
05-03-2024,82.891,,,,,
06-03-2024,82.78,,,,,
07-03-2024,82.708,,,,,
08-03-2024,82.739,,,,,
11-03-2024,82.72,,,,,
12-03-2024,82.786,,,,,
13-03-2024,82.82,,,,,
14-03-2024,82.915,,,,,
15-03-2024,82.883,,,,,
18-03-2024,82.9,,,,,
19-03-2024,83.007,,,,,
20-03-2024,83.173,,,,,
21-03-2024,83.174,,,,,
22-03-2024,83.582,,,,,
25-03-2024,83.405,,,,,
26-03-2024,83.309,,,,,
27-03-2024,83.294,,,,,
28-03-2024,83.352,,,,,
29-03-2024,83.35,,,,,
01-04-2024,83.36,,,,,
02-04-2024,83.322,,,,,
03-04-2024,83.504,,,,,
04-04-2024,83.34,,,,,
05-04-2024,83.293,,,,,
08-04-2024,83.27,,,,,
09-04-2024,83.182,,,,,
10-04-2024,83.389,,,,,
11-04-2024,83.324,,,,,
12-04-2024,83.54,,,,,
15-04-2024,83.484,,,,,
16-04-2024,83.637,,,,,
17-04-2024,83.65,,,,,
18-04-2024,83.53,,,,,
19-04-2024,83.358,,,,,
22-04-2024,83.36,,,,,
23-04-2024,83.269,,,,,
24-04-2024,83.319,,,,,
25-04-2024,83.31,,,,,
26-04-2024,83.4,,,,,
29-04-2024,83.41,,,,,
30-04-2024,83.45,,,,,
01-05-2024,83.455,,,,,
02-05-2024,83.435,,,,,
03-05-2024,83.376,,,,,
06-05-2024,83.48,,,,,
07-05-2024,83.458,,,,,
08-05-2024,83.462,,,,,
09-05-2024,83.441,,,,,
10-05-2024,83.541,,,,,
13-05-2024,83.46,,,,,
14-05-2024,83.482,,,,,
15-05-2024,83.411,,,,,
16-05-2024,83.45,,,,,
17-05-2024,83.28,,,,,
20-05-2024,83.28,,,,,
21-05-2024,83.25,,,,,
22-05-2024,83.22,,,,,
23-05-2024,83.24,,,,,
24-05-2024,83.06,,,,,
27-05-2024,83.102,,,,,
28-05-2024,83.16,,,,,
29-05-2024,83.34,,,,,
30-05-2024,83.28,,,,,
31-05-2024,83.424,,,,,
03-06-2024,83.083,,,,,
04-06-2024,83.524,,,,,
05-06-2024,83.37,,,,,
06-06-2024,83.466,,,,,
07-06-2024,83.521,,,,,
10-06-2024,83.5,,,,,
11-06-2024,83.6,,,,,
12-06-2024,83.43,,,,,
13-06-2024,83.54,,,,,
14-06-2024,83.547,,,,,
17-06-2024,83.5,,,,,
18-06-2024,83.33,,,,,
19-06-2024,83.46,,,,,
20-06-2024,83.62,,,,,
21-06-2024,83.558,,,,,
24-06-2024,83.45,,,,,
25-06-2024,83.403,,,,,
26-06-2024,83.56,,,,,
27-06-2024,83.438,,,,,
28-06-2024,83.355,,,,,
01-07-2024,83.438,,,,,
02-07-2024,83.5,,,,,
03-07-2024,83.52,,,,,
04-07-2024,83.475,,,,,
05-07-2024,83.5,,,,,
08-07-2024,83.5,,,,,
09-07-2024,83.465,,,,,
10-07-2024,83.51,,,,,
11-07-2024,83.507,,,,,
12-07-2024,83.513,,,,,
15-07-2024,83.551,,,,,
16-07-2024,83.524,,,,,
17-07-2024,83.58,,,,,
18-07-2024,83.58,,,,,
19-07-2024,83.724,,,,,
22-07-2024,83.651,,,,,
23-07-2024,83.676,,,,,
24-07-2024,83.71,,,,,
25-07-2024,83.72,,,,,
26-07-2024,83.703,,,,,
29-07-2024,83.748,,,,,
30-07-2024,83.72,,,,,
31-07-2024,83.699,,,,,
01-08-2024,83.71,,,,,
02-08-2024,83.794,,,,,
05-08-2024,84.018,,,,,
06-08-2024,83.93,,,,,
07-08-2024,83.885,,,,,
08-08-2024,83.99,,,,,
09-08-2024,83.945,,,,,
12-08-2024,83.93,,,,,
13-08-2024,83.91,,,,,
14-08-2024,83.96,,,,,
15-08-2024,83.94,,,,,
16-08-2024,83.88,,,,,
19-08-2024,83.85,,,,,
20-08-2024,83.75,,,,,
21-08-2024,83.87,,,,,
22-08-2024,83.93,,,,,
23-08-2024,83.809,,,,,
26-08-2024,83.84,,,,,
27-08-2024,83.91,,,,,
28-08-2024,83.9,,,,,
29-08-2024,83.88,,,,,
30-08-2024,83.867,,,,,
02-09-2024,83.88,,,,,
03-09-2024,83.95,,,,,
04-09-2024,83.96,,,,,
05-09-2024,83.961,,,,,
06-09-2024,83.985,,,,,
09-09-2024,83.928,,,,,
10-09-2024,83.949,,,,,
11-09-2024,83.96,,,,,
12-09-2024,83.92,,,,,
13-09-2024,83.88,,,,,
16-09-2024,83.84,,,,,
17-09-2024,83.747,,,,,
18-09-2024,83.65,,,,,
19-09-2024,83.62,,,,,
20-09-2024,83.485,,,,,
23-09-2024,83.53,,,,,
24-09-2024,83.6,,,,,
25-09-2024,83.6,,,,,
26-09-2024,83.601,,,,,
27-09-2024,83.71,,,,,
30-09-2024,83.755,,,,,
01-10-2024,83.9,,,,,
02-10-2024,83.92,,,,,
03-10-2024,83.99,,,,,
04-10-2024,84.023,,,,,
07-10-2024,83.98,,,,,
08-10-2024,83.945,,,,,
09-10-2024,83.95,,,,,
10-10-2024,83.94,,,,,
11-10-2024,84.101,,,,,
14-10-2024,84.045,,,,,
15-10-2024,84.04,,,,,
16-10-2024,84.03,,,,,
17-10-2024,84.035,,,,,
18-10-2024,84.065,,,,,
21-10-2024,84.07,,,,,
22-10-2024,84.07,,,,,
23-10-2024,84.056,,,,,
24-10-2024,84.05,,,,,
25-10-2024,84.095,,,,,
28-10-2024,84.06,,,,,
29-10-2024,84.05,,,,,
30-10-2024,84.08,,,,,
31-10-2024,84.061,,,,,
01-11-2024,84.08,,,,,
04-11-2024,84.13,,,,,
05-11-2024,84.109,,,,,
06-11-2024,84.31,,,,,
07-11-2024,84.293,,,,,
08-11-2024,84.395,,,,,
11-11-2024,84.379,,,,,
12-11-2024,84.38,,,,,
13-11-2024,84.416,,,,,
14-11-2024,84.461,,,,,
15-11-2024,84.424,,,,,
18-11-2024,84.398,,,,,
19-11-2024,84.39,,,,,
20-11-2024,84.36,,,,,
21-11-2024,84.495,,,,,
22-11-2024,84.426,,,,,
25-11-2024,84.26,,,,,
26-11-2024,84.319,,,,,
27-11-2024,84.41,,,,,
28-11-2024,84.445,,,,,
29-11-2024,84.559,,,,,
02-12-2024,84.74,,,,,
03-12-2024,84.676,,,,,
04-12-2024,84.693,,,,,
05-12-2024,84.684,,,,,
06-12-2024,84.668,,,,,
09-12-2024,84.829,,,,,
10-12-2024,84.88,,,,,
11-12-2024,84.795,,,,,
12-12-2024,84.825,,,,,
13-12-2024,84.782,,,,,
16-12-2024,84.89,,,,,
17-12-2024,84.902,,,,,
18-12-2024,84.867,,,,,
19-12-2024,85.088,,,,,
20-12-2024,84.947,,,,,
23-12-2024,85.095,,,,,
24-12-2024,85.176,,,,,
25-12-2024,85.198,,,,,
26-12-2024,85.254,,,,,
27-12-2024,85.388,,,,,
30-12-2024,85.474,,,,,
31-12-2024,85.554,,,,,
01-01-2025,85.645,,,,,
02-01-2025,85.76,,,,,
03-01-2025,85.761,,,,,
06-01-2025,85.7,,,,,
07-01-2025,85.803,,,,,
08-01-2025,85.917,,,,,
09-01-2025,85.89,,,,,
10-01-2025,86.165,,,,,
13-01-2025,86.646,,,,,
14-01-2025,86.525,,,,,
15-01-2025,86.38,,,,,
16-01-2025,86.57,,,,,
17-01-2025,86.571,,,,,
20-01-2025,86.209,,,,,
21-01-2025,86.452,,,,,
22-01-2025,86.45,,,,,
23-01-2025,86.43,,,,,
24-01-2025,86.2,,,,,
27-01-2025,86.35,,,,,
28-01-2025,86.584,,,,,
29-01-2025,86.63,,,,,
30-01-2025,86.545,,,,,
31-01-2025,86.536,,,,,
03-02-2025,86.96,,,,,
04-02-2025,87.07,,,,,
05-02-2025,87.336,,,,,
06-02-2025,87.58,,,,,
07-02-2025,87.627,,,,,
10-02-2025,87.469,,,,,
11-02-2025,86.789,,,,,
12-02-2025,86.9,,,,,
13-02-2025,86.69,,,,,
14-02-2025,86.62,,,,,
17-02-2025,86.809,,,,,
18-02-2025,86.867,,,,,
19-02-2025,86.89,,,,,
20-02-2025,86.561,,,,,
21-02-2025,86.572,,,,,
24-02-2025,86.66,,,,,
25-02-2025,87.13,,,,,
26-02-2025,87.113,,,,,
27-02-2025,87.33,,,,,
28-02-2025,87.466,,,,,
03-03-2025,87.26,,,,,
04-03-2025,87.255,,,,,
05-03-2025,86.88,,,,,
06-03-2025,87.011,,,,,
07-03-2025,87.1,,,,,
10-03-2025,87.29,,,,,
11-03-2025,87.176,,,,,
12-03-2025,87.15,,,,,
13-03-2025,86.897,,,,,
14-03-2025,86.941,,,,,
17-03-2025,86.69,,,,,
18-03-2025,86.51,,,,,
19-03-2025,86.31,,,,,
20-03-2025,86.32,,,,,
21-03-2025,85.99,,,,,
24-03-2025,85.56,,,,,
25-03-2025,85.583,,,,,
26-03-2025,85.625,,,,,
27-03-2025,85.64,,,,,
28-03-2025,85.534,,,,,
31-03-2025,85.45,,,,,
