Date,Futures_Price,USD_Spot_Price,USD_INR,Spot_INR_oz,Spot_INR_10g,Basis,RF,F_theoretical,Arbitrage,Cash_Carry,Reverse_Carry,Spot_Return,Futures_Return,RollingVol
2020-02-06,40287,1566.85,71.225,111598.89124999999,35879.849936502316,4407.150063497684,0.015299999713897705,35984.10181444878,4302.8981855512175,True,False,0.00699055968656681,0.0018385098346351456,0.008821390602618391
2020-02-07,40563,1570.29,71.515,112299.28934999999,36105.032986641374,4457.967013358626,0.015180000066757203,36209.58201629016,4353.417983709842,True,False,0.006256418723445795,0.006827484777582783,0.00871872234813485
2020-02-10,40607,1572.3,71.29,112089.267,36037.509283521154,4569.490716478846,0.015199999809265136,36141.92219593597,4465.077804064029,True,False,-0.001871952961830617,0.0010841444945099306,0.008650080443065882
2020-02-11,40353,1567.72,71.285,111754.9202,35930.014371373,4422.985628627001,0.015379999876022338,36034.64894610159,4318.351053898412,True,False,-0.002987319463837422,-0.006274724144686398,0.00868524832478464
2020-02-12,40427,1565.63,71.306,111638.81278000001,35892.68499686531,4534.315003134689,0.01534999966621399,35997.122101076966,4429.877898923034,True,False,-0.0010394869086610145,0.0018321371799904767,0.008694503439552694
2020-02-13,40580,1576.39,71.33,112443.8987,36151.52593759545,4428.474062404552,0.015449999570846558,36257.01419378417,4322.985806215831,True,False,0.007185644789783295,0.0037774558231240046,0.008764815979428131
2020-02-14,40879,1584.7,71.529,113352.0063,36443.489092867356,4435.510907132644,0.01534999966621399,36549.528874192176,4329.471125807824,True,False,0.008043657800089588,0.007341149359054323,0.00877839933233684
2020-02-18,41311,1601.91,71.585,114672.72735,36868.11045380745,4442.8895461925495,0.01534999966621399,36975.385757783384,4335.614242216616,True,False,0.01158414526402982,0.010512324572709952,0.00823026579325781
2020-02-19,41463,1611.64,71.6,115393.424,37099.819634446285,4363.180365553715,0.015429999828338623,37208.013798774125,4254.9862012258745,True,False,0.006265145943211903,0.00367265496056634,0.008095252053439096
2020-02-20,41886,1619.7,71.68,116100.09600000002,37327.01978876976,4558.980211230242,0.015379999876022338,37435.722691059585,4450.2773089404145,True,False,0.00610534752864238,0.010150178926320055,0.008120627026708812
2020-02-21,42511,1643.7,71.88,118149.156,37985.80738502098,4525.192614979023,0.015180000066757203,38095.802556719034,4415.197443280966,True,False,0.017495144568811797,0.014811223754432194,0.007999390953120663
2020-02-24,43456,1660.72,71.935,119463.8932,38408.50489494752,5047.495105052483,0.01503000020980835,38519.24917081725,4936.750829182747,True,False,0.011066316615697541,0.021986065965479407,0.008001589385031895
2020-02-25,42675,1635.38,71.82,117452.9916,37761.985500024115,4913.014499975885,0.014900000095367431,37870.46100332242,4804.5389966775765,True,False,-0.01697599471649598,-0.018135663255726613,0.008761725980783184
2020-02-26,42349,1639.96,71.58,117388.3368,37741.19851463661,4607.801485363387,0.01478000044822693,37849.240996681736,4499.759003318264,True,False,-0.0005506254122650579,-0.007668460612111786,0.008343900288171884
2020-02-27,42193,1642.35,71.655,117682.58924999999,37835.802803543,4357.197196456997,0.013949999809265137,37941.52768105811,4251.472318941887,True,False,0.002503521882803907,-0.0036904775627518193,0.008338497094857537
2020-02-28,41763,1585.12,72.539,114983.01968,36967.87168003601,4795.128319963987,0.012300000190734864,37066.14417270817,4696.855827291831,True,False,-0.023206616010779026,-0.010243550431100845,0.009543420803832598
2020-03-02,42017,1590.73,72.882,115935.58386000001,37274.127947015615,4742.872052984385,0.011349999904632568,37370.296497884694,4646.703502115306,True,False,0.00825026280741434,0.006063518219588132,0.009623589298320656
2020-03-03,43100,1639.77,73.05,119785.1985,38511.80687060941,4588.193129390587,0.009179999828338623,38604.282750195365,4495.717249804635,True,False,0.03266540098320417,0.025448698815573958,0.011161853726408561
2020-03-04,43235,1635.83,73.54,120298.9382,38676.97789637822,4558.022103621777,0.00675000011920929,38762.10781627887,4472.892183721131,True,False,0.004279670378736648,0.003127355302691444,0.01116541741797547
2020-03-05,43874,1670.61,73.506,122799.85866,39481.041895606606,4392.958104393394,0.005950000286102295,39565.33995810368,4308.660041896321,True,False,0.0205760680611638,0.01467153709110217,0.011607938473514363
2020-03-06,44098,1674.23,74.004,123899.71692,39834.654273634806,4263.345726365194,0.004149999916553498,39913.80185897495,4184.198141025052,True,False,0.008916639151543,0.005092540446972444,0.011630013483974994
2020-03-09,44308,1680.2,74.196,124664.1192,40080.41513013005,4227.584869869948,0.0033000001311302186,40157.24541491824,4150.754585081762,True,False,0.006150570426317556,0.004750817704218099,0.011640227861954655
2020-03-10,43694,1649.36,74.15,122300.04400000001,39320.347870818405,4373.652129181595,0.0038999998569488525,39397.66402978473,4296.335970215267,True,False,-0.019145671848924753,-0.01395445475078537,0.012304787317190107
2020-03-11,43334,1635.03,73.682,120472.28046,38732.708685517704,4601.291314482296,0.0036800000071525573,38808.167618605614,4525.832381394386,True,False,-0.015057713672480539,-0.008273246619385624,0.0123789043927413
2020-03-12,42217,1577.09,74.576,117613.06383999999,37813.449881846085,4403.550118153915,0.0027300000190734865,37884.159724339836,4332.8402756601645,True,False,-0.024019572421992333,-0.026114562760352275,0.013236919195659147
2020-03-13,40382,1529.7,73.84,112953.04800000001,36315.22111659459,4066.778883405408,0.0024300000071525575,36382.23221592081,3999.7677840791875,True,False,-0.040427888427964784,-0.044438842395980595,0.015290178639573162
2020-03-16,39548,1514.61,74.003,112085.68383,36036.3572684746,3511.642731525397,0.0018500000238418578,36101.132764446054,3446.8672355539456,True,False,-0.007708614939650351,-0.020869017093295885,0.015232222661238599
2020-03-17,40279,1528.58,74.062,113209.69196,36397.73400421174,3881.265995788257,0.0016500000655651093,36462.5596869633,3816.440313036699,True,False,0.009978167123241536,0.018315117290814704,0.01519089245801709
2020-03-18,39764,1486.3,74.55,110803.665,35624.178950921916,4139.821049078084,3.0000000260770322e-05,35682.87538828533,4081.124611714673,True,False,-0.021481928741810857,-0.012868260975802652,0.015338802651601558
2020-03-19,39889,1471.0,74.786,110010.206,35369.07614898645,4519.923851013547,-0.00028000000864267347,35426.44960631447,4462.550393685531,True,False,-0.007186708076827948,0.0031386163136016415,0.015379671847940774
2020-03-20,40419,1498.24,75.399,112965.79776,36319.32025656277,4099.679743437227,-0.00032999999821186065,36378.08563995939,4040.9143600406096,True,False,0.02651195490021476,0.013199374778320184,0.016092801981241234
2020-03-23,41317,1553.81,76.335,118610.08634999998,38133.99982317102,3183.0001768289803,-0.00039999999105930326,38195.481638806275,3121.5183611937246,True,False,0.04875642985026063,0.021974066107986984,0.018339438699356263
2020-03-24,41873,1622.03,76.379,123889.02937,39831.2181490829,2041.7818509170975,-0.00032999999821186065,39895.66585320154,1977.3341467984574,True,False,0.0435447124285012,0.013367190260791162,0.01983731822027526
2020-03-25,42713,1613.79,76.375,123253.21125,39626.7980291607,3086.201970839298,-0.0007000000029802323,39689.70795700833,3023.2920429916703,True,False,-0.005145373135493929,0.0198620957373023,0.01986493379525423
2020-03-26,43631,1632.38,74.889,122247.30582,39303.3921648689,4327.607835131101,-0.0010499999672174453,39364.65624234251,4266.343757657487,True,False,-0.008194777520187983,0.021264583334126105,0.019961113261022626
2020-03-27,43590,1623.5,75.472,122528.79199999999,39393.892005722824,4196.107994277176,-0.0005799999833106995,39456.82134254874,4133.178657451259,True,False,0.0022999492727432476,-0.0009401406317256207,0.019945929667855453
2020-03-30,43883,1623.3,75.41,122413.05299999999,39356.681080907285,4526.318919092715,0.00013000000268220902,39421.85141642622,4461.148583573777,True,False,-0.0009450325534517318,0.006699235096843518,0.019932933109565884
2020-03-31,43225,1571.31,75.343,118387.20933,38062.343250759564,5162.656749240436,0.00029999999329447744,38125.90301952573,5099.096980474271,True,False,-0.033440319242330555,-0.015107969777790572,0.020901786905542008
2020-04-01,43578,1595.05,76.404,121868.20019999999,39181.50696866911,4396.493031330887,0.0006300000101327896,39248.0001335178,4329.999866482198,True,False,0.028979447223854555,0.00813340428273193,0.021499592110742028
2020-04-03,44298,1618.45,76.24,123390.628,39670.97850724195,4627.021492758053,0.0005799999833106995,39738.139024275515,4559.860975724485,True,False,0.012415025920197475,0.01638709345299733,0.021573697037753407
2020-04-07,45043,1648.95,75.645,124734.82274999999,40103.14683235006,4939.853167649941,0.0012800000607967378,40173.35026087885,4869.649739121152,True,False,0.010834905456704775,0.0166780597682085,0.021442936169404056
2020-04-08,44944,1646.52,75.945,125044.96139999999,40202.85864934814,4741.141350651858,0.0018500000238418578,40275.123448175626,4668.8765518243745,True,False,0.002483297921285341,-0.0022003187114042573,0.02137229199725158
2020-04-09,45279,1684.07,76.3,128494.541,41311.923416978796,3967.076583021204,0.0020999999344348905,41387.032173579224,3891.967826420776,True,False,0.02721305711366636,0.00742607848351301,0.021575240452146267
2020-04-13,46270,1714.32,76.249,130715.18567999998,42025.87672769945,4244.123272300552,0.0020000000298023225,42101.937470599856,4168.062529400144,True,False,0.01713438023751735,0.02165045407350732,0.02171616781506201
2020-04-15,46696,1716.6,76.564,131429.76239999998,42255.618306621436,4440.381693378564,0.0011500000208616258,42329.13750401825,4366.862495981753,True,False,0.005451781505732664,0.009164704982581614,0.02171777852914844
2020-04-16,47203,1718.4,76.805,131981.71200000003,42433.07409134021,4769.925908659789,0.0010999999940395355,42506.72735274171,4696.272647258287,True,False,0.004190784847671902,0.010798941992245592,0.021115770010554855
2020-04-17,45855,1684.69,76.55,128963.0195,41462.54263989582,4392.4573601041775,0.001030000001192093,41534.27233514757,4320.727664852428,True,False,-0.023137674812335935,-0.028973205882827924,0.021698051123427837
2020-04-20,45724,1694.12,76.575,129727.239,41708.24473130034,4015.755268699657,0.0007000000029802323,41779.26628176646,3944.7337182335395,True,False,0.00590839197126596,-0.0028609198473755672,0.020998630493646697
2020-04-21,45383,1687.02,76.975,129858.3645,41750.4025270468,3632.5974729532027,0.0009799999743700027,41822.45834284574,3560.541657154259,True,False,0.0010102679762258413,-0.007485738579096303,0.020998406823879302
2020-04-22,46189,1714.82,76.41,131029.39619999999,42126.89768032536,4062.102319674639,0.0009300000220537186,42199.42985574723,3989.5701442527716,True,False,0.008977343832188862,0.017604088915990978,0.020760472596339043
2020-04-23,46475,1731.59,75.895,131419.02305,42252.16552799524,4222.834472004761,0.0009300000220537186,42324.913383896856,4150.0866161031445,True,False,0.0029691711411982064,0.006172859107081016,0.020722109680369083
2020-04-24,46550,1729.43,76.27,131903.6261,42407.96891025126,4142.031089748743,0.0010000000149011613,42481.22943315136,4068.770566848638,True,False,0.0036806829846037408,0.0016124701155683515,0.02070980533455974
2020-04-27,46353,1715.57,76.229,130776.18552999999,42045.48862025174,4307.511379748263,0.0009300000220537186,42117.88062925853,4235.119370741471,True,False,-0.008584195993377978,-0.004240988886685254,0.020427882654627135
2020-04-28,46188,1708.63,76.065,129966.94095,41785.31064028164,4402.689359718359,0.0008500000089406968,41856.97946175754,4331.020538242461,True,False,-0.006207236902144817,-0.003565990746781421,0.02023252700286641
2020-04-29,45439,1712.38,75.455,129207.63290000001,41541.18761554166,3897.812384458339,0.0009000000357627869,41612.60873551488,3826.3912644851225,True,False,-0.0058594499543118805,-0.01634925696112552,0.019674819632491163
2020-04-30,44647,1685.05,75.08,126513.55399999999,40675.02178211455,3971.978217885451,0.0009000000357627869,40744.95371659605,3902.04628340395,True,False,-0.02107121910394434,-0.01758365131299459,0.018477966134486015
2020-05-01,45251,1700.41,75.749,128804.35709,41411.53152860611,3839.4684713938914,0.0009300000220537186,41482.83201914102,3768.1679808589834,True,False,0.017945192763712176,0.01343765353377048,0.018521551148107367
2020-05-04,45762,1701.69,75.64,128715.8316,41383.06994389699,4378.93005610301,0.0009000000357627869,41454.219214608194,4307.780785391806,True,False,-0.0006875227448178263,0.011229283060896768,0.018517803434217658
2020-05-05,45539,1707.17,75.71,129249.8407,41554.757728229946,3984.242271770054,0.0010999999940395355,41626.88645090616,3912.1135490938395,True,False,0.004140162200835271,-0.0048849507332700826,0.017868177274250878
2020-05-06,45387,1685.88,76.105,128303.89740000002,41250.630122012,4136.369877988,0.001080000028014183,41322.16302803173,4064.836971968267,True,False,-0.007345632491560968,-0.003343381246078915,0.0178719788444191
2020-05-07,46147,1717.94,75.794,130209.54436,41863.30938961853,4283.690610381469,0.000949999988079071,41935.45666553967,4211.54333446033,True,False,0.01474338406305141,0.016606232987991836,0.017511944327340285
2020-05-08,45820,1702.65,75.535,128609.66775000001,41348.93749899529,4471.062501004708,0.000949999988079071,41420.198305803984,4399.801694196016,True,False,-0.01236304658109581,-0.0071112763934498635,0.015672681414492736
2020-05-11,45785,1697.35,75.888,128808.49680000001,41412.862475284135,4372.137524715865,0.0010499999672174453,41484.57441810348,4300.4255818965175,True,False,0.0015447945554882012,-0.0007641504656540491,0.013642520771889087
2020-05-12,45635,1702.72,75.062,127809.56864,41091.69985371421,4543.3001462857865,0.0012300000339746475,41163.46464969156,4471.535350308441,True,False,-0.007785369310350027,-0.003281560590854873,0.013693934138756135
2020-05-13,45983,1715.99,75.365,129325.58635,41579.11050203353,4403.889497966469,0.0011500000208616258,41651.45266516083,4331.547334839168,True,False,0.011791738677308004,0.007596796996808527,0.013706779597869711
2020-05-14,46631,1730.65,75.495,130655.42175000001,42006.66219235778,4624.337807642223,0.0010499999672174453,42079.40237927356,4551.597620726439,True,False,0.010230339577977804,0.0139937930460331,0.013791443569204283
2020-05-15,47352,1743.0,75.83,132171.69,42494.15339109746,4857.846608902539,0.001030000001192093,42567.66776042105,4784.332239578951,True,False,0.011538269867294414,0.015343501376741732,0.013883151108253498
