Date,USD_Spot_Price,,,,,
18-12-2023,2027.00,,,,,
19-12-2023,2040.12,,,,,
20-12-2023,2029.19,,,,,
21-12-2023,2045.49,,,,,
22-12-2023,2052.98,,,,,
25-12-2023,2054.93,,,,,
26-12-2023,2066.60,,,,,
27-12-2023,2077.16,,,,,
28-12-2023,2064.86,,,,,
29-12-2023,2062.59,,,,,
01-01-2024,2063.80,,,,,
02-01-2024,2058.88,,,,,
03-01-2024,2040.78,,,,,
04-01-2024,2043.26,,,,,
05-01-2024,2045.50,,,,,
08-01-2024,2027.84,,,,,
09-01-2024,2029.59,,,,,
10-01-2024,2023.40,,,,,
11-01-2024,2028.09,,,,,
12-01-2024,2048.72,,,,,
15-01-2024,2054.49,,,,,
16-01-2024,2027.59,,,,,
17-01-2024,2005.72,,,,,
18-01-2024,2022.67,,,,,
19-01-2024,2029.09,,,,,
22-01-2024,2020.99,,,,,
23-01-2024,2028.69,,,,,
24-01-2024,2012.59,,,,,
25-01-2024,2019.75,,,,,
26-01-2024,2018.34,,,,,
29-01-2024,2031.75,,,,,
30-01-2024,2036.12,,,,,
31-01-2024,2037.19,,,,,
01-02-2024,2054.89,,,,,
02-02-2024,2038.59,,,,,
05-02-2024,2024.67,,,,,
06-02-2024,2035.46,,,,,
07-02-2024,2034.22,,,,,
08-02-2024,2033.18,,,,,
09-02-2024,2024.16,,,,,
12-02-2024,2019.79,,,,,
13-02-2024,1992.13,,,,,
14-02-2024,1992.39,,,,,
15-02-2024,2004.09,,,,,
16-02-2024,2013.10,,,,,
19-02-2024,2017.63,,,,,
20-02-2024,2023.53,,,,,
21-02-2024,2024.99,,,,,
22-02-2024,2024.11,,,,,
23-02-2024,2035.72,,,,,
26-02-2024,2030.66,,,,,
27-02-2024,2029.64,,,,,
28-02-2024,2034.62,,,,,
29-02-2024,2043.24,,,,,
01-03-2024,2083.39,,,,,
04-03-2024,2114.99,,,,,
05-03-2024,2127.55,,,,,
06-03-2024,2148.29,,,,,
07-03-2024,2159.16,,,,,
08-03-2024,2177.51,,,,,
11-03-2024,2182.47,,,,,
12-03-2024,2157.99,,,,,
13-03-2024,2174.40,,,,,
14-03-2024,2161.01,,,,,
15-03-2024,2155.54,,,,,
18-03-2024,2159.99,,,,,
19-03-2024,2157.23,,,,,
20-03-2024,2185.96,,,,,
21-03-2024,2180.81,,,,,
22-03-2024,2164.15,,,,,
25-03-2024,2171.45,,,,,
26-03-2024,2178.58,,,,,
27-03-2024,2194.02,,,,,
28-03-2024,2232.38,,,,,
01-04-2024,2250.36,,,,,
02-04-2024,2280.10,,,,,
03-04-2024,2299.17,,,,,
04-04-2024,2289.43,,,,,
05-04-2024,2329.50,,,,,
08-04-2024,2338.89,,,,,
09-04-2024,2352.58,,,,,
10-04-2024,2332.79,,,,,
11-04-2024,2373.24,,,,,
12-04-2024,2343.43,,,,,
15-04-2024,2382.51,,,,,
16-04-2024,2382.83,,,,,
17-04-2024,2360.81,,,,,
18-04-2024,2378.25,,,,,
19-04-2024,2390.45,,,,,
22-04-2024,2326.29,,,,,
23-04-2024,2321.81,,,,,
24-04-2024,2315.82,,,,,
25-04-2024,2331.78,,,,,
26-04-2024,2337.72,,,,,
29-04-2024,2334.44,,,,,
30-04-2024,2285.57,,,,,
01-05-2024,2317.90,,,,,
02-05-2024,2303.29,,,,,
03-05-2024,2301.56,,,,,
06-05-2024,2323.57,,,,,
07-05-2024,2313.79,,,,,
08-05-2024,2308.65,,,,,
09-05-2024,2345.88,,,,,
10-05-2024,2360.14,,,,,
13-05-2024,2336.05,,,,,
14-05-2024,2357.97,,,,,
15-05-2024,2386.04,,,,,
16-05-2024,2376.44,,,,,
17-05-2024,2414.89,,,,,
20-05-2024,2425.12,,,,,
21-05-2024,2421.64,,,,,
22-05-2024,2378.25,,,,,
23-05-2024,2328.37,,,,,
24-05-2024,2333.76,,,,,
27-05-2024,2350.74,,,,,
28-05-2024,2360.95,,,,,
29-05-2024,2338.77,,,,,
30-05-2024,2343.00,,,,,
31-05-2024,2326.97,,,,,
03-06-2024,2350.35,,,,,
04-06-2024,2327.68,,,,,
05-06-2024,2354.78,,,,,
06-06-2024,2375.61,,,,,
07-06-2024,2292.71,,,,,
10-06-2024,2310.60,,,,,
11-06-2024,2316.27,,,,,
12-06-2024,2322.55,,,,,
13-06-2024,2303.19,,,,,
14-06-2024,2332.52,,,,,
17-06-2024,2318.87,,,,,
18-06-2024,2328.33,,,,,
19-06-2024,2327.48,,,,,
20-06-2024,2359.63,,,,,
21-06-2024,2320.34,,,,,
24-06-2024,2332.93,,,,,
25-06-2024,2319.01,,,,,
26-06-2024,2297.91,,,,,
27-06-2024,2327.45,,,,,
28-06-2024,2325.71,,,,,
01-07-2024,2331.70,,,,,
02-07-2024,2329.28,,,,,
03-07-2024,2356.06,,,,,
04-07-2024,2356.12,,,,,
05-07-2024,2391.46,,,,,
08-07-2024,2358.80,,,,,
09-07-2024,2363.58,,,,,
10-07-2024,2371.07,,,,,
11-07-2024,2414.78,,,,,
12-07-2024,2411.27,,,,,
15-07-2024,2422.07,,,,,
16-07-2024,2468.57,,,,,
17-07-2024,2458.38,,,,,
18-07-2024,2444.97,,,,,
19-07-2024,2400.79,,,,,
22-07-2024,2397.65,,,,,
23-07-2024,2409.21,,,,,
24-07-2024,2397.59,,,,,
25-07-2024,2364.50,,,,,
26-07-2024,2385.57,,,,,
29-07-2024,2383.54,,,,,
30-07-2024,2408.43,,,,,
31-07-2024,2448.10,,,,,
01-08-2024,2445.42,,,,,
02-08-2024,2443.29,,,,,
05-08-2024,2407.65,,,,,
06-08-2024,2389.37,,,,,
07-08-2024,2381.53,,,,,
08-08-2024,2426.75,,,,,
09-08-2024,2430.93,,,,,
12-08-2024,2472.25,,,,,
13-08-2024,2465.03,,,,,
14-08-2024,2447.64,,,,,
15-08-2024,2456.10,,,,,
16-08-2024,2507.28,,,,,
19-08-2024,2503.92,,,,,
20-08-2024,2513.74,,,,,
21-08-2024,2511.95,,,,,
22-08-2024,2483.29,,,,,
23-08-2024,2512.07,,,,,
26-08-2024,2516.89,,,,,
27-08-2024,2524.57,,,,,
28-08-2024,2502.25,,,,,
29-08-2024,2521.18,,,,,
30-08-2024,2503.03,,,,,
02-09-2024,2499.29,,,,,
03-09-2024,2492.76,,,,,
04-09-2024,2494.19,,,,,
05-09-2024,2516.32,,,,,
06-09-2024,2497.03,,,,,
09-09-2024,2505.25,,,,,
10-09-2024,2516.12,,,,,
11-09-2024,2511.44,,,,,
12-09-2024,2558.75,,,,,
13-09-2024,2576.50,,,,,
16-09-2024,2582.58,,,,,
17-09-2024,2569.52,,,,,
18-09-2024,2558.80,,,,,
19-09-2024,2586.48,,,,,
20-09-2024,2621.96,,,,,
23-09-2024,2628.40,,,,,
24-09-2024,2656.70,,,,,
25-09-2024,2656.82,,,,,
26-09-2024,2670.20,,,,,
27-09-2024,2657.97,,,,,
30-09-2024,2634.49,,,,,
01-10-2024,2662.82,,,,,
02-10-2024,2657.75,,,,,
03-10-2024,2655.90,,,,,
04-10-2024,2652.25,,,,,
07-10-2024,2643.58,,,,,
08-10-2024,2621.94,,,,,
09-10-2024,2607.77,,,,,
10-10-2024,2629.48,,,,,
11-10-2024,2656.00,,,,,
14-10-2024,2651.05,,,,,
15-10-2024,2660.99,,,,,
16-10-2024,2673.24,,,,,
17-10-2024,2692.55,,,,,
18-10-2024,2720.25,,,,,
21-10-2024,2719.65,,,,,
22-10-2024,2748.38,,,,,
23-10-2024,2717.54,,,,,
24-10-2024,2735.70,,,,,
25-10-2024,2747.69,,,,,
28-10-2024,2741.98,,,,,
29-10-2024,2775.13,,,,,
30-10-2024,2786.19,,,,,
31-10-2024,2743.80,,,,,
01-11-2024,2735.16,,,,,
04-11-2024,2736.39,,,,,
05-11-2024,2743.59,,,,,
06-11-2024,2659.24,,,,,
07-11-2024,2706.99,,,,,
08-11-2024,2683.77,,,,,
11-11-2024,2620.20,,,,,
12-11-2024,2597.27,,,,,
13-11-2024,2573.78,,,,,
14-11-2024,2566.19,,,,,
15-11-2024,2561.24,,,,,
18-11-2024,2612.20,,,,,
19-11-2024,2631.68,,,,,
20-11-2024,2650.05,,,,,
21-11-2024,2669.69,,,,,
22-11-2024,2712.55,,,,,
25-11-2024,2625.26,,,,,
26-11-2024,2631.89,,,,,
27-11-2024,2635.51,,,,,
28-11-2024,2640.96,,,,,
29-11-2024,2653.55,,,,,
02-12-2024,2638.93,,,,,
03-12-2024,2643.44,,,,,
04-12-2024,2649.79,,,,,
05-12-2024,2632.05,,,,,
06-12-2024,2632.91,,,,,
09-12-2024,2658.78,,,,,
10-12-2024,2693.64,,,,,
11-12-2024,2717.93,,,,,
12-12-2024,2681.33,,,,,
13-12-2024,2648.39,,,,,
16-12-2024,2652.50,,,,,
17-12-2024,2645.54,,,,,
18-12-2024,2587.63,,,,,
19-12-2024,2593.85,,,,,
20-12-2024,2620.77,,,,,
23-12-2024,2612.93,,,,,
24-12-2024,2613.20,,,,,
26-12-2024,2634.43,,,,,
27-12-2024,2620.00,,,,,
30-12-2024,2605.39,,,,,
31-12-2024,2623.81,,,,,
02-01-2025,2657.16,,,,,
03-01-2025,2639.12,,,,,
06-01-2025,2635.33,,,,,
07-01-2025,2649.49,,,,,
08-01-2025,2662.06,,,,,
09-01-2025,2670.19,,,,,
10-01-2025,2689.63,,,,,
13-01-2025,2662.12,,,,,
14-01-2025,2677.16,,,,,
15-01-2025,2695.82,,,,,
16-01-2025,2713.77,,,,,
17-01-2025,2701.55,,,,,
20-01-2025,2708.06,,,,,
21-01-2025,2744.39,,,,,
22-01-2025,2755.02,,,,,
23-01-2025,2753.69,,,,,
24-01-2025,2771.30,,,,,
27-01-2025,2741.10,,,,,
28-01-2025,2763.11,,,,,
29-01-2025,2757.71,,,,,
30-01-2025,2793.88,,,,,
31-01-2025,2801.00,,,,,
03-02-2025,2813.49,,,,,
04-02-2025,2841.94,,,,,
05-02-2025,2865.09,,,,,
06-02-2025,2856.50,,,,,
07-02-2025,2860.39,,,,,
10-02-2025,2907.34,,,,,
11-02-2025,2898.34,,,,,
12-02-2025,2903.66,,,,,
13-02-2025,2929.03,,,,,
14-02-2025,2883.18,,,,,
17-02-2025,2897.66,,,,,
18-02-2025,2935.58,,,,,
19-02-2025,2932.64,,,,,
20-02-2025,2938.70,,,,,
21-02-2025,2936.03,,,,,
24-02-2025,2951.19,,,,,
25-02-2025,2915.12,,,,,
26-02-2025,2916.19,,,,,
27-02-2025,2876.19,,,,,
28-02-2025,2858.60,,,,,
03-03-2025,2893.71,,,,,
04-03-2025,2917.49,,,,,
05-03-2025,2918.84,,,,,
06-03-2025,2909.99,,,,,
07-03-2025,2910.79,,,,,
10-03-2025,2889.40,,,,,
11-03-2025,2916.04,,,,,
12-03-2025,2932.06,,,,,
13-03-2025,2987.75,,,,,
14-03-2025,2984.42,,,,,
17-03-2025,3001.47,,,,,
18-03-2025,3033.95,,,,,
19-03-2025,3047.18,,,,,
20-03-2025,3044.41,,,,,
21-03-2025,3023.63,,,,,
24-03-2025,3012.27,,,,,
25-03-2025,3019.85,,,,,
26-03-2025,3019.29,,,,,
27-03-2025,3056.10,,,,,
28-03-2025,3084.03,,,,,
31-03-2025,3123.05,,,,,
